"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","253","12240","11","50000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021006219","201906015-4288","Malawi","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING HEALTH OUTCOMES FOR WOMEN AND CHILDREN WITH BETTER WASH AND NUTRITION PRACTICES IN CHIKWAWA, MALAWI","Improving Health Outcomes for Women and Children with better WASH and Nutrition Practices in Chikwawa, Malawi","12240","Basic nutrition","I.2.b. Basic Health","The goal is to enable german NGOs and their local partners to implement development projects.","5;3;2;10","2","0","0","","0","","","","0","0","0","0",".176831","Current Prices (USD millions)",".000000",".000000","","3","0.176831"
"5","218","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004112","202033553","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORT FOR ELDERLY PEOPLE IN SOCIAL NEED IN THE WOODSTOCK AND KHAYELITSHA, CAPE TOWN, SOUTH AFRICA","Support for elderly people in social need in the Woodstock and Khayelitsha, Cape Town, South Africa","16010","Social Protection","I.6. Other Social Infrastructure & Services","Support for elderly people in social need in the Woodstock and Khayelitsha, Cape Town, South Africa","10;1","1","0","0","","0","","","","0","0","0","0",".037855","Current Prices (USD millions)",".000000",".000000","","3","0.037855"
"5","218","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004406","202075224","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INCLUSION OF PEOPLE WITH DISABILITY KWAZULU-NATAL, SOUTH AFRICA","Inclusion of people with disability KwaZulu-Natal, South Africa","16010","Social Protection","I.6. Other Social Infrastructure & Services","Initiating inclusion processes through improved access to HIV prevention and support services and improving the economic and social situation of people with disabilities.","10;1","1","0","0","","0","","","","0","0","0","0",".041375","Current Prices (USD millions)",".000000",".000000","","3","0.041375"
"5","218","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004169","202039253","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING THE COHESION OF FAMILIES WITH VIOLENCE AND DRUG PROBLEMS IN COMMUNITIES IN THE DIOCESE OF BETHLEHEM, SOUTH AFRICA","Strengthening the cohesion of families with violence and drug problems in communities in the diocese of Bethlehem, South Africa","16010","Social Protection","I.6. Other Social Infrastructure & Services","Strengthening the cohesion of families with violence and drug problems in communities in the diocese of Bethlehem, South Africa","10;1","1","1","0","","0","","","","0","0","0","0",".063286","Current Prices (USD millions)",".000000",".000000","","3","0.063286"
"5","218","31166","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001623","201739143","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","FOOD SECURITY BY MEANS OF GARDENING IN POOR QUARTERS OF CAPE TOWN, SOUTH AFRICA","Food security by means of gardening in poor quarters of Cape Town, South Africa","31166","Agricultural extension","III.1.a. Agriculture","Food security by means of gardening in poor quarters of Cape Town, South Africa","2;10;1","0","1","0","","0","","","","1","0","0","0",".021287","Current Prices (USD millions)",".000000",".000000","","3","0.021287"
"5","63","16010","11","50000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021006266","201906015-4378","Serbia","Europe","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIAL INCLUSION OF ROMA, INTERNALLY DISPLACED PERSONS AND RETURNEES","Social inclusion of Roma, internally displaced persons and returnees","16010","Social Protection","I.6. Other Social Infrastructure & Services","The goal is to enable german NGOs and their local partners to implement development projects.","10;1","0","0","0","","0","","","","0","0","0","0",".157414","Current Prices (USD millions)",".000000",".000000","","3","0.157414"
"5","218","31164","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003826","202030492","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORT OF PEOPLE AFFECTED BY DISPLACEMENT POLICIES IN EASTERN CAPE PROVINCE, SOUTH AFRICA","Support of people affected by displacement policies in Eastern Cape province, South Africa","31164","Agrarian reform","III.1.a. Agriculture","Support of people affected by displacement policies in Eastern Cape province, South Africa","2;16;10;1","1","0","2","","0","","","","0","0","0","0",".049917","Current Prices (USD millions)",".000000",".000000","","3","0.049917"
"5","136","23110","11","50000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021006018","201806009-3776","Morocco","North of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","MAP FOR ENERGY TRANSITION IN AFRICA TOWARDS 100 % RENEWABLE ENERGY","MAP for energy transition in Africa towards 100 % Renewable Energy","23110","Energy policy and administrative management","II.3.a. Energy Policy","MAP for energy transition in Africa towards 100 % Renewable Energy","7;13","0","2","1","","0","","","","0","2","0","0",".123290","Current Prices (USD millions)",".000000",".077200","","3","0.12329"
"5","229","31166","11","50000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021006156","201906015-4125","Cameroon","South of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GENDER ORIENTATED IMPROVING OF THE SITUATION OF THE EDUCATION OF SOCIALLY DISADVANTAGED YOUTHS IN VIEW OF REALISTIC LEARNING UNITS IN MPOLONGWE","Gender orientated improving of the situation of the education of socially disadvantaged youths in view of realistic learning units in Mpolongwe","31166","Agricultural extension","III.1.a. Agriculture","Gender orientated improving of the situation of the education of socially disadvantaged youths in view of realistic learning units in the rural contex, Mpolongwe","2;10;1","1","0","0","","0","","","","0","0","0","0",".123204","Current Prices (USD millions)",".000000",".091400","","3","0.123204"
"5","236","15160","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001667","201773936","Benin","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INSTITUTIONAL STRENGTHENING AGAINST EXPLOITATION OF CHILDREN IN NORTHERN BENIN","Institutional strengthening against exploitation of children in Northern Benin","15160","Human rights","I.5.a. Government & Civil Society-general","Institutional strengthening against exploitation of children in Northern Benin","5;16;10","2","0","2","","0","","","","0","0","0","0",".007417","Current Prices (USD millions)",".000000",".000000","","3","0.007417"
"5","229","41081","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003410","201976190","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED CLIMATE AND ENVIRONMENTAL PROTECTION, SOUTHWEST, WEST AND LITORAL REGION, CAMEROON","Integrated climate and environmental protection, southwest, west and Litoral Region, Cameroon","41081","Environmental education/training","IV.1. General Environment Protection","Integrated climate and environmental protection, southwest, west and Litoral Region, Cameroon","4","1","2","0","","0","","","","0","0","1","0",".000100","Current Prices (USD millions)",".000000",".000000","","3","0.0001"
"5","255","15150","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004235","202040731","Mali","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TACKLING CAUSES OF MIGRATION AND FIGHT IN MALI (MIGRATION IV)","Tackling causes of migration and fight in Mali (Migration IV)","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","The confidence of the population in democratic decision making and in government institutions has to be restored. Political and economic reforms need to be fostered and put in place to give, especially to the younger genereation, a perspective to stay. This comprises the strengthening of good governance via public institutions and civil society organisations as well as improving the economic environment. Reform minded political decision-makers and economic actors are strengthened with the aim of achieving successful entrepreneurial activity to show young people career development.","16","1","0","2","","0","","","","0","0","0","0",".156812","Current Prices (USD millions)",".000000",".000000","","3","0.156812"
"5","259","33110","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002576","201910314","Mozambique","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PARTNERSHIP PROJECT BETWEEN THE CHAMBER OF COMMERCE AND INDUSTRY REGION STUTTGART AND THE CHAMBER OF COMMERCE MOZAMBIQUE (CCM)","Partnership Project between the Chamber of Commerce and Industry Region Stuttgart and the Chamber of Commerce Mozambique (CCM)","33110","Trade policy and administrative management","III.3.a. Trade Policies & Regulations","Improved entrepreneurial conditions should increase the competitiveness of MSMEs in Mozambique.","8;17","0","0","0","","0","","","","0","0","0","0",".186258","Current Prices (USD millions)",".000000",".000000","","3","0.186258"
"5","259","14031","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003917","202031482","Mozambique","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING POTABLE WATER DISPONIBILITY AND HYGIENIC CONDITIONS IN MARRERE MISSION, NAMPULA ARCHDIOCESE","Improving potable water disponibility and hygienic conditions in Marrere Mission, Nampula Archdiocese","14031","Basic drinking water supply","I.4. Water Supply & Sanitation","Improving potable water disponibility and hygienic conditions in Marrere Mission, Nampula Archdiocese, Mozambique","6;10;1","0","2","1","","1","","","","0","0","0","0",".023061","Current Prices (USD millions)",".000000",".000000","","3","0.023061"
"5","259","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002891","201931898","Mozambique","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROTECTING AND INTEGRATING VICTIMS OF THE CYCLONE IDAI IN SOFALA, MANICA AND ZAMBEZIA PROVINCES","Protecting and integrating victims of the cyclone Idai in Sofala, Manica and Zambezia provinces","16010","Social Protection","I.6. Other Social Infrastructure & Services","Protecting and integrating victims of the cyclone Idai in Sofala, Manica and Zambezia provinces","10;1","0","0","0","","0","","","","0","0","0","0",".040977","Current Prices (USD millions)",".000000",".000000","","3","0.040977"
"5","259","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004404","202075208","Mozambique","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIAL REINTEGRATION OF VULNERABLE CHILDREN","Social reintegration of vulnerable children","16010","Social Protection","I.6. Other Social Infrastructure & Services","The aim of Renascer is to improve the living conditions of children and young people whose parents earn their living by collecting garbage in Maputo / Mozambique. Through social reintegration programmes, children and young people are to receive school education and vocational training for a new start.","10;1","1","1","0","","0","","","","0","0","0","0",".172285","Current Prices (USD millions)",".000000",".000000","","3","0.172285"
"5","259","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002911","201932094","Mozambique","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTING RIGHTS OF MIGRANTS AND DISPLACED PERSONS IN RESSANO GARCIA, MAPUTO","Promoting rights of migrants and displaced persons in Ressano Garcia, Maputo","16010","Social Protection","I.6. Other Social Infrastructure & Services","Promoting rights of migrants and displaced persons in Ressano Garcia, Maputo","10;1","1","0","0","","0","","","","0","0","0","0",".024882","Current Prices (USD millions)",".000000",".000000","","3","0.024882"
"5","261","23210","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003572","202010130","Nigeria","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PARTNERSHIP PROJECT BETWEEN THE BSW-SOLAR AND THE REEEA 'RENEWABLE ENERGY AND ENERGY EFFICIENCY ASSOCIATION.","Partnership Project between the BSW-Solar and the REEEA 'Renewable Energy and Energy Efficiency Association.","23210","Energy generation, renewable sources - multiple technologies","II.3.b. Energy generation, renewable sources","The 'Renewable Energy and Energy Efficiency Association REEEA brings the interests of its member organizations into the further development of the renewable energy and energy efficiency sector and supports the sustainable development of its member organizations and their members with demand-oriented services","7","0","1","0","","0","","","","0","1","0","0",".354778","Current Prices (USD millions)",".000000",".000000","","3","0.354778"
"5","266","11110","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003548","202002178","Rwanda","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PAP WITHIN THE FRAMEWORK OF SI ON TRAINING AND JOB CREATION BETW. THE FEDERAL ASSOCIATION OF THE IT MIDDLE-CLASS (BITMI) AND THE ICT CHAMBER","PAP within the framework of SI on Training and Job Creation betw. the Federal association of the IT middle-class (BITMi) and the ICT Chamber","11110","Education policy and administrative management","I.1.a. Education, Level Unspecified","A strengthened ICT Chamber contributes to the intensification of the cooperative relationships between Rwandan and German companies and promotes business locations in Rwanda. The overall objective of the project is, The number of employees in the Rwandan ICT sector as well as its international competitiveness and positioning have increased.","4","1","0","1","","0","","","","0","0","0","0",".532167","Current Prices (USD millions)",".000000",".000000","","3","0.532167"
"5","266","11110","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003553","202002228","Rwanda","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PAP WITHIN THE FRAMEWORK OF THE SI ON TRAINING AND JOB CREATION BETW. HWK KOBLENZ IN COOPERATION WITH RP AS WELL AS PSF","PAP within the framework of the SI on Training and Job Creation betw. HWK Koblenz in cooperation with RP as well as PSF","11110","Education policy and administrative management","I.1.a. Education, Level Unspecified","The quality, practical relevance and labor market relevance of the professional qualification and further training measures offered by Rwandan partner institutions have improved. Overall objective, Graduates of professional qualification measures in Rwanda have better employment opportunities, professional prospects and opportunities for self-employment.","4","1","0","0","","0","","","","0","0","0","0",".532167","Current Prices (USD millions)",".000000",".000000","","3","0.532167"
"5","248","15150","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001260","201601368","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROJECTS IN SUPPORT OF THE SPECIAL INITIATIVE ONE WORLD WITHOUT HUNGER (SEWOH II) IN KENYA","Projects in support of the Special Initiative One World without Hunger (SEWOH II) in Kenya","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Through the Route to Food Alliance, which uses direct stakeholder engegament, members of the urban middler class, research and academia, media, civil society, policy-makers and decision-makers are mobilised. The Alliance facilitates a politically orientated narrative that runs alongside technical debates, and promotes sound food security policies and their implementation in Kenya.","16","1","1","2","","0","","","","1","0","0","0",".423210","Current Prices (USD millions)",".000000",".000000","","3","0.42321"
"5","248","15150","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004178","202039402","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING THE PARLIAMENTARY LOBBYING OF THE CATHOLIC BISHOPS' CONFERENCE IN KENYA","Strengthening the parliamentary lobbying of the Catholic Bishops' Conference in Kenya","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Strengthening the parliamentary lobbying of the Catholic Bishops' Conference in Kenya","16;10;1","1","1","2","","0","","","","0","0","0","0",".069832","Current Prices (USD millions)",".000000",".000000","","3","0.069832"
"5","248","15150","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003352","201975481","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","KENYA INTEGRATED PEACE AND GOVERNANCE PROJECT, CONTINUATION","Kenya integrated Peace and Governance Project, continuation","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Coordinated lobby and advocacy work in extractive industries, social protection programmes (cash transfers for elderly citizens, orphans and people with disabilities) and climate justice fo responsible and transparent governance. Cooperation between educated persons within the churches (including lay people) and regional and national development actors.","16","0","0","2","","0","","","","0","0","1","0",".166403","Current Prices (USD millions)",".000000",".000000","","3","0.166403"
"5","248","15160","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001964","201831270","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING GOOD GOVERNANCE, RIGHTS AND RESPONSIBILITIES IN KENYA","Strengthening good governance, rights and responsibilities in Kenya","15160","Human rights","I.5.a. Government & Civil Society-general","Strengthening good governance, rights and responsibilities in Kenya","5;16;10;1","2","0","2","","0","","","","0","0","0","0",".036187","Current Prices (USD millions)",".000000",".000000","","3","0.036187"
"5","248","15160","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004449","202075687","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BUILDING CITIZENS MOVEMENTS IN THE COUNTIES FOR ACCOUNTABILITY AND REALIZATION OF HUMAN RIGHTS, CONTINUATION","Building Citizens Movements in the Counties for accountability and realization of Human Rights, continuation","15160","Human rights","I.5.a. Government & Civil Society-general","Regional injustices and violation of human rights are highlighted as national patterns of social inequality. Community-based action groups contribute to the formation of national unity by fighting the culture of corruption and impunity in Kenya.","16","1","0","2","","0","","","","0","0","0","0",".206134","Current Prices (USD millions)",".000000",".000000","","3","0.206134"
"5","232","12250","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002103","201833193","Chad","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED HIV/AIDS-PROJECT IN THE MOUNDOU DIOCESE","Integrated HIV/AIDS-project in the Moundou diocese","12250","Infectious disease control","I.2.b. Basic Health","Integrated HIV/AIDS-project in the Moundou diocese","3;16;10;1","1","0","2","","1","","","","0","0","0","0",".074441","Current Prices (USD millions)",".000000",".000000","","3","0.074441"
"5","232","31110","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004501","202076248","Chad","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","NETWORKING ON LAND RIGHTS IN CHAD","Networking on land rights in Chad","31110","Agricultural policy and administrative management","III.1.a. Agriculture","Land grabbing is becoming an increasingly relevant issue in the context of population growth and climate change in rural Chad and its special challenges, but this is only addressed by a few actors in Chadian civil society. The project partner supports grassroots groups in claiming their rights.","2;16;15;10;1","1","1","2","","0","","","","0","0","0","0",".072864","Current Prices (USD millions)",".000000",".000000","","3","0.072864"
"5","247","15220","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021004215","202039931","C(te d'Ivoire","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTING PREVENTION OF VIOLENCE, SOCIAL COHESION AND BETTER LIVELIHOODS IN SEVEN RURAL COMMUNITIES OF PRIKRO","Promoting prevention of violence, social cohesion and better livelihoods in seven rural communities of Prikro","15220","Civilian peace-building, conflict prevention and resolution","I.5.b. Conflict, Peace & Security","Promoting prevention of violence, social cohesion and better livelihoods in seven rural communities of Prikro, C(te d'Ivoire","16;10;1","1","0","2","","0","","","","0","0","0","0",".033231","Current Prices (USD millions)",".000000",".000000","","3","0.033231"
"5","235","43040","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001425","201675446","Democratic Republic of the Congo","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUSTAINABLE AGRICULTURE AND FOOD SECURITY FOR THE COMMUNITY LULA AND NGENGENE","Sustainable agriculture and food security for the community Lula and Ngengene","43040","Rural development","IV.2. Other Multisector","Sustainable agriculture and food security for the community Lula and Ngengene","10;1","1","1","0","","1","","","","0","0","1","0",".008651","Current Prices (USD millions)",".000000",".000000","","3","0.008651"
"5","235","43040","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001501","201709922","Democratic Republic of the Congo","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","AGRO-ECOLOGICAL REGIONAL DEVELOPMENT PROGRAMME FOR MIDDLE AND SMALL SCALE FARMERS.","Agro-ecological Regional Development Programme for middle and small scale farmers.","43040","Rural development","IV.2. Other Multisector","The present project is a comprehensive 5 year agricultural-ecological programme in the province of Congo-Central which aims at increasing production from agriculture, cattle and beekeeping, increasing the beneficiaries income and improving their livelihood and at protecting natural resources like soils and forests.","13;10;1","1","2","0","","0","","","","1","1","1","0",".405511","Current Prices (USD millions)",".000000",".000000","","3","0.405511"
"5","269","16050","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003046","201933746","Senegal","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING ORGANISATIONAL CAPACITIES AND SUPPORTING OF PILOT PROJECTS IN DAKAR","Strengthening organisational capacities and supporting of pilot projects in Dakar","16050","Multisector aid for basic social services","I.6. Other Social Infrastructure & Services","Strengthening organisational capacities and supporting of pilot projects in Dakar","10;1","1","1","1","","0","","","","0","0","1","0",".032285","Current Prices (USD millions)",".000000",".000000","","3","0.032285"
"5","272","43040","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002334","201874841","Sierra Leone","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RURAL NUTRITION AND LIVELIHOOD PROMOTION","Rural nutrition and Livelihood Promotion","43040","Rural development","IV.2. Other Multisector","Promotion of the nutrition and health status of pregnant women, lactatin women and, babys and children under five years.","10;1","1","0","0","","1","","","","0","0","1","0",".017743","Current Prices (USD millions)",".000000",".000000","","3","0.017743"
"5","272","12261","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002400","201875988","Sierra Leone","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TEACHERS' QUALIFICATION IN HEALTH AND FAMILY PLANING ISSUES","Teachers' Qualification in health and family planing issues","12261","Health education","I.2.b. Basic Health","Teachers' Qualification in health and family planing issues","4;3","1","0","0","","2","","","","0","0","0","0",".003021","Current Prices (USD millions)",".000000",".000000","","3","0.003021"
"5","265","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021003452","201976679","Zimbabwe","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ENHANCING THE REALISATION OF FUNDAMENTAL RIGHTS BY PEOPLE WITH DISABILITIES","Enhancing the Realisation of Fundamental Rights by People with Disabilities","16010","Social Protection","I.6. Other Social Infrastructure & Services","The project aims at improving access to quality education and health services for people with disabilities and empower them to claim their rights in Zimbabwe.","10;1","1","0","1","","1","","","","0","0","0","0",".094612","Current Prices (USD millions)",".000000",".000000","","3","0.094612"
"5","265","16010","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021001867","201829167","Zimbabwe","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORT OF A CENTRE FOR STREET CHILDREN IN HARARE, ZIMBABWE","Support of a centre for street children in Harare, Zimbabwe","16010","Social Protection","I.6. Other Social Infrastructure & Services","Support of a centre for street children in Harare, Zimbabwe","10;1","1","0","0","","0","","","","0","0","0","0",".000443","Current Prices (USD millions)",".000000",".000000","","3","0.000443"
"5","248","15160","11","20000","A","112","B01","2021","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2021002804","201930858","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTION OF LEGAL AID AND HUMAN RIGHTS WORK IN KENYA","Promotion of legal aid and human rights work in Kenya","15160","Human rights","I.5.a. Government & Civil Society-general","Promotion of legal aid and human rights work in Kenya","16;10;1","1","0","2","","0","","","","0","0","0","0",".144040","Current Prices (USD millions)",".000000",".000000","","3","0.14404"
